,0,1,btc
8873,19412698,194126,72342.99874078218
8874,19412699,194126,72342.99874078218
8875,19412700,194127,72402.56099542511
8876,19412706,194127,72402.56099542511
8877,19412707,194127,72402.56099542511
8878,19412708,194127,72402.56099542511
8879,19412709,194127,72402.56099542511
8880,19412716,194127,72402.56099542511
8881,19412722,194127,72402.56099542511
8882,19412729,194127,72402.56099542511
8883,19412735,194127,72402.56099542511
8884,19412736,194127,72402.56099542511
8885,19412737,194127,72402.56099542511
8886,19412738,194127,72402.56099542511
8887,19412741,194127,72402.56099542511
8888,19412742,194127,72402.56099542511
8889,19412743,194127,72402.56099542511
8890,19412745,194127,72402.56099542511
8891,19412746,194127,72402.56099542511
8892,19412752,194127,72402.56099542511
8893,19412753,194127,72402.56099542511
8894,19412758,194127,72402.56099542511
8895,19412759,194127,72402.56099542511
8896,19412760,194127,72402.56099542511
8897,19412763,194127,72402.56099542511
8898,19412764,194127,72402.56099542511
8899,19412772,194127,72402.56099542511
8900,19412773,194127,72402.56099542511
8901,19412777,194127,72402.56099542511
8902,19412778,194127,72402.56099542511
8903,19412779,194127,72402.56099542511
8904,19412783,194127,72402.56099542511
8905,19412784,194127,72402.56099542511
8906,19412785,194127,72402.56099542511
8907,19412787,194127,72402.56099542511
8908,19412789,194127,72402.56099542511
8909,19412790,194127,72402.56099542511
8910,19412791,194127,72402.56099542511
8911,19412793,194127,72402.56099542511
8912,19412795,194127,72402.56099542511
8913,19412797,194127,72402.56099542511
8914,19412872,194128,72151.07848961093
8915,19412876,194128,72151.07848961093
8916,19412877,194128,72151.07848961093
8917,19412878,194128,72151.07848961093
8918,19412883,194128,72151.07848961093
8919,19412884,194128,72151.07848961093
8920,19412888,194128,72151.07848961093
8921,19412889,194128,72151.07848961093
8922,19412890,194128,72151.07848961093
8923,19412893,194128,72151.07848961093
8924,19412895,194128,72151.07848961093
8925,19412900,194129,71865.0117628629
8926,19412907,194129,71865.0117628629
8927,19412917,194129,71865.0117628629
8928,19412922,194129,71865.0117628629
8929,19412923,194129,71865.0117628629
8930,19412924,194129,71865.0117628629
8931,19412926,194129,71865.0117628629
8932,19412927,194129,71865.0117628629
8933,19412929,194129,71865.0117628629
8934,19412932,194129,71865.0117628629
8935,19412938,194129,71865.0117628629
8936,19412940,194129,71865.0117628629
8937,19412943,194129,71865.0117628629
8938,19412944,194129,71865.0117628629
8939,19412945,194129,71865.0117628629
8940,19412947,194129,71865.0117628629
8941,19412948,194129,71865.0117628629
8942,19412949,194129,71865.0117628629
8943,19412953,194129,71865.0117628629
8944,19412955,194129,71865.0117628629
8945,19412960,194129,71865.0117628629
8946,19412966,194129,71865.0117628629
8947,19412967,194129,71865.0117628629
8948,19412970,194129,71865.0117628629
8949,19412971,194129,71865.0117628629
8950,19412972,194129,71865.0117628629
8951,19412973,194129,71865.0117628629
8952,19412974,194129,71865.0117628629
8953,19412979,194129,71865.0117628629
8954,19412980,194129,71865.0117628629
8955,19412984,194129,71865.0117628629
8956,19412986,194129,71865.0117628629
8957,19412987,194129,71865.0117628629
8958,19412990,194129,71865.0117628629
8959,19412994,194129,71865.0117628629
8960,19413001,194130,72187.42589148848
8961,19413004,194130,72187.42589148848
8962,19413006,194130,72187.42589148848
8963,19413009,194130,72187.42589148848
8964,19413011,194130,72187.42589148848
8965,19413014,194130,72187.42589148848
8966,19413018,194130,72187.42589148848
8967,19413022,194130,72187.42589148848
8968,19413023,194130,72187.42589148848
8969,19413029,194130,72187.42589148848
8970,19413030,194130,72187.42589148848
8971,19413031,194130,72187.42589148848
8972,19413032,194130,72187.42589148848
8973,19413037,194130,72187.42589148848
8974,19413038,194130,72187.42589148848
8975,19413040,194130,72187.42589148848
8976,19413041,194130,72187.42589148848
8977,19413042,194130,72187.42589148848
8978,19413043,194130,72187.42589148848
8979,19413047,194130,72187.42589148848
8980,19413050,194130,72187.42589148848
8981,19413052,194130,72187.42589148848
8982,19413054,194130,72187.42589148848
8983,19413055,194130,72187.42589148848
8984,19413056,194130,72187.42589148848
8985,19413057,194130,72187.42589148848
8986,19413600,194136,72630.57060425785
8987,19413601,194136,72630.57060425785
8988,19413602,194136,72630.57060425785
8989,19413603,194136,72630.57060425785
8990,19413605,194136,72630.57060425785
8991,19413606,194136,72630.57060425785
8992,19413607,194136,72630.57060425785
8993,19413608,194136,72630.57060425785
8994,19413609,194136,72630.57060425785
8995,19413612,194136,72630.57060425785
8996,19413615,194136,72630.57060425785
8997,19413622,194136,72630.57060425785
8998,19413624,194136,72630.57060425785
8999,19413626,194136,72630.57060425785
9000,19413636,194136,72630.57060425785
9001,19413639,194136,72630.57060425785
9002,19413642,194136,72630.57060425785
9003,19413648,194136,72630.57060425785
9004,19413652,194136,72630.57060425785
9005,19413654,194136,72630.57060425785
9006,19413658,194136,72630.57060425785
9007,19413659,194136,72630.57060425785
9008,19413663,194136,72630.57060425785
9009,19413664,194136,72630.57060425785
9010,19413666,194136,72630.57060425785
9011,19413673,194136,72630.57060425785
9012,19413674,194136,72630.57060425785
9013,19413680,194136,72630.57060425785
9014,19413681,194136,72630.57060425785
9015,19413682,194136,72630.57060425785
9016,19413683,194136,72630.57060425785
9017,19413684,194136,72630.57060425785
9018,19413691,194136,72630.57060425785
9019,19413695,194136,72630.57060425785
9020,19413696,194136,72630.57060425785
9021,19413698,194136,72630.57060425785
9022,19413699,194136,72630.57060425785
9023,19413702,194137,72356.06594139319
9024,19413703,194137,72356.06594139319
9025,19413710,194137,72356.06594139319
9026,19413711,194137,72356.06594139319
9027,19414312,194143,72118.65388424449
9028,19414313,194143,72118.65388424449
9029,19414318,194143,72118.65388424449
9030,19414322,194143,72118.65388424449
9031,19414327,194143,72118.65388424449
9032,19414329,194143,72118.65388424449
9033,19414333,194143,72118.65388424449
9034,19414334,194143,72118.65388424449
9035,19414336,194143,72118.65388424449
9036,19414338,194143,72118.65388424449
9037,19414339,194143,72118.65388424449
9038,19414343,194143,72118.65388424449
9039,19414344,194143,72118.65388424449
9040,19414347,194143,72118.65388424449
9041,19414348,194143,72118.65388424449
9042,19414350,194143,72118.65388424449
9043,19414354,194143,72118.65388424449
9044,19414358,194143,72118.65388424449
9045,19414359,194143,72118.65388424449
9046,19414362,194143,72118.65388424449
9047,19414367,194143,72118.65388424449
9048,19414373,194143,72118.65388424449
9049,19414374,194143,72118.65388424449
9050,19414378,194143,72118.65388424449
9051,19414379,194143,72118.65388424449
9052,19414385,194143,72118.65388424449
9053,19414386,194143,72118.65388424449
9054,19414388,194143,72118.65388424449
9055,19414394,194143,72118.65388424449
9056,19414396,194143,72118.65388424449
9057,19414400,194144,71922.29126536845
9058,19414401,194144,71922.29126536845
9059,19414410,194144,71922.29126536845
9060,19414413,194144,71922.29126536845
9061,19414414,194144,71922.29126536845
9062,19414419,194144,71922.29126536845
9063,19414421,194144,71922.29126536845
9064,19415971,194159,72181.34654969773
9065,19415972,194159,72181.34654969773
9066,19415973,194159,72181.34654969773
9067,19415976,194159,72181.34654969773
9068,19415984,194159,72181.34654969773
9069,19415985,194159,72181.34654969773
9070,19415991,194159,72181.34654969773
9071,19415994,194159,72181.34654969773
9072,19415996,194159,72181.34654969773
9073,19416001,194160,72339.50534176771
9074,19416004,194160,72339.50534176771
9075,19416006,194160,72339.50534176771
9076,19416011,194160,72339.50534176771
9077,19416014,194160,72339.50534176771
9078,19416018,194160,72339.50534176771
9079,19416022,194160,72339.50534176771
9080,19416023,194160,72339.50534176771
9081,19416025,194160,72339.50534176771
9082,19416026,194160,72339.50534176771
9083,19416027,194160,72339.50534176771
9084,19416028,194160,72339.50534176771
9085,19416029,194160,72339.50534176771
9086,19416037,194160,72339.50534176771
9087,19416041,194160,72339.50534176771
9088,19416043,194160,72339.50534176771
9089,19416046,194160,72339.50534176771
9090,19416051,194160,72339.50534176771
9091,19416054,194160,72339.50534176771
9092,19416055,194160,72339.50534176771
9093,19416057,194160,72339.50534176771
9094,19416060,194160,72339.50534176771
9095,19416062,194160,72339.50534176771
9096,19416063,194160,72339.50534176771
9097,19416065,194160,72339.50534176771
9098,19416068,194160,72339.50534176771
9099,19416069,194160,72339.50534176771
9100,19416074,194160,72339.50534176771
9101,19416075,194160,72339.50534176771
9102,19416078,194160,72339.50534176771
9103,19416082,194160,72339.50534176771
9104,19416084,194160,72339.50534176771
9105,19416088,194160,72339.50534176771
9106,19416089,194160,72339.50534176771
9107,19416090,194160,72339.50534176771
9108,19416109,194161,72182.07179570786
9109,19416113,194161,72182.07179570786
9110,19416116,194161,72182.07179570786
9111,19416119,194161,72182.07179570786
9112,19416123,194161,72182.07179570786
9113,19416126,194161,72182.07179570786
9114,19416130,194161,72182.07179570786
9115,19416133,194161,72182.07179570786
9116,19416134,194161,72182.07179570786
9117,19416136,194161,72182.07179570786
9118,19416140,194161,72182.07179570786
9119,19416141,194161,72182.07179570786
9120,19416143,194161,72182.07179570786
9121,19416145,194161,72182.07179570786
9122,19416147,194161,72182.07179570786
9123,19416148,194161,72182.07179570786
9124,19416151,194161,72182.07179570786
9125,19416164,194161,72182.07179570786
9126,19416178,194161,72182.07179570786
9127,19416184,194161,72182.07179570786
9128,19416189,194161,72182.07179570786
9129,19416192,194161,72182.07179570786
9130,19416196,194161,72182.07179570786
9131,19416197,194161,72182.07179570786
9132,19416200,194162,72034.67968270736
9133,19416204,194162,72034.67968270736
9134,19416206,194162,72034.67968270736
9135,19416207,194162,72034.67968270736
9136,19416217,194162,72034.67968270736
9137,19416220,194162,72034.67968270736
9138,19416221,194162,72034.67968270736
9139,19416223,194162,72034.67968270736
9140,19416224,194162,72034.67968270736
9141,19416226,194162,72034.67968270736
9142,19416241,194162,72034.67968270736
9143,19416245,194162,72034.67968270736
9144,19416246,194162,72034.67968270736
9145,19416264,194162,72034.67968270736
9146,19416265,194162,72034.67968270736
9147,19416268,194162,72034.67968270736
9148,19416269,194162,72034.67968270736
9149,19416272,194162,72034.67968270736
9150,19416277,194162,72034.67968270736
9151,19416278,194162,72034.67968270736
9152,19416279,194162,72034.67968270736
9153,19416282,194162,72034.67968270736
9154,19416283,194162,72034.67968270736
9155,19416284,194162,72034.67968270736
9156,19416286,194162,72034.67968270736
9157,19416287,194162,72034.67968270736
9158,19416288,194162,72034.67968270736
9159,19416289,194162,72034.67968270736
9160,19416290,194162,72034.67968270736
9161,19416291,194162,72034.67968270736
9162,19416293,194162,72034.67968270736
9163,19416298,194162,72034.67968270736
9164,19416299,194162,72034.67968270736
9165,19416307,194163,71802.74963900469
9166,19416310,194163,71802.74963900469
9167,19416311,194163,71802.74963900469
9168,19416313,194163,71802.74963900469
9169,19416314,194163,71802.74963900469
9170,19416323,194163,71802.74963900469
9171,19416325,194163,71802.74963900469
9172,19416326,194163,71802.74963900469
9173,19416332,194163,71802.74963900469
9174,19416333,194163,71802.74963900469
9175,19416334,194163,71802.74963900469
9176,19416335,194163,71802.74963900469
9177,19416336,194163,71802.74963900469
9178,19416338,194163,71802.74963900469
9179,19416339,194163,71802.74963900469
9180,19416340,194163,71802.74963900469
9181,19416341,194163,71802.74963900469
9182,19416343,194163,71802.74963900469
9183,19416344,194163,71802.74963900469
9184,19416345,194163,71802.74963900469
9185,19416346,194163,71802.74963900469
9186,19416347,194163,71802.74963900469
9187,19416348,194163,71802.74963900469
9188,19416350,194163,71802.74963900469
9189,19416351,194163,71802.74963900469
9190,19416354,194163,71802.74963900469
9191,19416355,194163,71802.74963900469
9192,19416356,194163,71802.74963900469
9193,19416359,194163,71802.74963900469
9194,19416363,194163,71802.74963900469
9195,19416367,194163,71802.74963900469
9196,19416368,194163,71802.74963900469
9197,19416369,194163,71802.74963900469
9198,19416370,194163,71802.74963900469
9199,19416371,194163,71802.74963900469
9200,19416372,194163,71802.74963900469
9201,19416382,194163,71802.74963900469
9202,19416383,194163,71802.74963900469
9203,19416385,194163,71802.74963900469
9204,19416387,194163,71802.74963900469
9205,19416390,194163,71802.74963900469
9206,19416392,194163,71802.74963900469
9207,19416398,194163,71802.74963900469
9208,19416400,194164,71744.03391804958
9209,19416401,194164,71744.03391804958
9210,19416405,194164,71744.03391804958
9211,19416828,194168,71888.90897803188
9212,19416831,194168,71888.90897803188
9213,19416832,194168,71888.90897803188
9214,19416835,194168,71888.90897803188
9215,19416840,194168,71888.90897803188
9216,19416845,194168,71888.90897803188
9217,19416850,194168,71888.90897803188
9218,19416851,194168,71888.90897803188
9219,19416854,194168,71888.90897803188
9220,19416856,194168,71888.90897803188
9221,19416858,194168,71888.90897803188
9222,19416859,194168,71888.90897803188
9223,19416861,194168,71888.90897803188
9224,19416862,194168,71888.90897803188
9225,19416864,194168,71888.90897803188
9226,19416865,194168,71888.90897803188
9227,19416866,194168,71888.90897803188
9228,19416867,194168,71888.90897803188
9229,19416868,194168,71888.90897803188
9230,19416871,194168,71888.90897803188
9231,19416875,194168,71888.90897803188
9232,19416877,194168,71888.90897803188
9233,19416879,194168,71888.90897803188
9234,19416882,194168,71888.90897803188
9235,19416884,194168,71888.90897803188
9236,19416890,194168,71888.90897803188
9237,19416891,194168,71888.90897803188
9238,19416892,194168,71888.90897803188
9239,19416896,194168,71888.90897803188
9240,19416897,194168,71888.90897803188
9241,19416913,194169,71865.1724391717
9242,19416914,194169,71865.1724391717
9243,19416915,194169,71865.1724391717
9244,19416921,194169,71865.1724391717
9245,19416922,194169,71865.1724391717
9246,19416923,194169,71865.1724391717
9247,19416927,194169,71865.1724391717
9248,19416929,194169,71865.1724391717
9249,19416934,194169,71865.1724391717
9250,19416938,194169,71865.1724391717
9251,19416942,194169,71865.1724391717
9252,19416943,194169,71865.1724391717
9253,19416946,194169,71865.1724391717
9254,19416950,194169,71865.1724391717
9255,19416955,194169,71865.1724391717
9256,19416960,194169,71865.1724391717
9257,19416967,194169,71865.1724391717
9258,19416971,194169,71865.1724391717
9259,19416974,194169,71865.1724391717
9260,19416976,194169,71865.1724391717
9261,19416977,194169,71865.1724391717
9262,19416987,194169,71865.1724391717
9263,19416989,194169,71865.1724391717
9264,19416993,194169,71865.1724391717
9265,19416996,194169,71865.1724391717
9266,19417001,194170,71836.19826772565
9267,19417010,194170,71836.19826772565
9268,19417014,194170,71836.19826772565
9269,19417015,194170,71836.19826772565
9270,19417020,194170,71836.19826772565
9271,19417022,194170,71836.19826772565
9272,19417026,194170,71836.19826772565
9273,19417028,194170,71836.19826772565
9274,19417030,194170,71836.19826772565
9275,19417031,194170,71836.19826772565
9276,19417032,194170,71836.19826772565
9277,19417033,194170,71836.19826772565
9278,19417036,194170,71836.19826772565
9279,19417039,194170,71836.19826772565
9280,19417040,194170,71836.19826772565
9281,19417046,194170,71836.19826772565
9282,19417050,194170,71836.19826772565
9283,19417051,194170,71836.19826772565
9284,19417053,194170,71836.19826772565
9285,19417054,194170,71836.19826772565
9286,19417057,194170,71836.19826772565
9287,19417058,194170,71836.19826772565
9288,19417059,194170,71836.19826772565
9289,19417062,194170,71836.19826772565
9290,19417065,194170,71836.19826772565
9291,19417067,194170,71836.19826772565
9292,19417068,194170,71836.19826772565
9293,19417071,194170,71836.19826772565
9294,19417072,194170,71836.19826772565
9295,19417074,194170,71836.19826772565
9296,19417083,194170,71836.19826772565
9297,19417087,194170,71836.19826772565
9298,19417089,194170,71836.19826772565
9299,19417090,194170,71836.19826772565
9300,19417092,194170,71836.19826772565
9301,19417096,194170,71836.19826772565
9302,19417098,194170,71836.19826772565
9303,19417099,194170,71836.19826772565
9304,19417102,194171,71885.98779755084
9305,19417104,194171,71885.98779755084
9306,19417105,194171,71885.98779755084
9307,19417106,194171,71885.98779755084
9308,19417107,194171,71885.98779755084
9309,19417112,194171,71885.98779755084
9310,19417114,194171,71885.98779755084
9311,19417118,194171,71885.98779755084
9312,19417119,194171,71885.98779755084
9313,19417121,194171,71885.98779755084
9314,19417122,194171,71885.98779755084
9315,19417124,194171,71885.98779755084
9316,19417126,194171,71885.98779755084
9317,19417127,194171,71885.98779755084
9318,19417128,194171,71885.98779755084
9319,19417132,194171,71885.98779755084
9320,19417133,194171,71885.98779755084
9321,19417136,194171,71885.98779755084
9322,19417139,194171,71885.98779755084
9323,19417356,194173,71984.03127478046
9324,19417358,194173,71984.03127478046
9325,19417359,194173,71984.03127478046
9326,19417360,194173,71984.03127478046
9327,19417364,194173,71984.03127478046
9328,19417365,194173,71984.03127478046
9329,19417366,194173,71984.03127478046
9330,19417368,194173,71984.03127478046
9331,19417369,194173,71984.03127478046
9332,19417370,194173,71984.03127478046
9333,19417372,194173,71984.03127478046
9334,19417374,194173,71984.03127478046
9335,19417382,194173,71984.03127478046
9336,19417388,194173,71984.03127478046
9337,19417390,194173,71984.03127478046
9338,19417396,194173,71984.03127478046
9339,19417403,194174,72146.91267131385
9340,19417408,194174,72146.91267131385
9341,19417409,194174,72146.91267131385
9342,19417411,194174,72146.91267131385
9343,19417412,194174,72146.91267131385
9344,19417415,194174,72146.91267131385
9345,19417416,194174,72146.91267131385
9346,19417418,194174,72146.91267131385
9347,19417419,194174,72146.91267131385
9348,19417420,194174,72146.91267131385
9349,19417423,194174,72146.91267131385
9350,19417429,194174,72146.91267131385
9351,19417433,194174,72146.91267131385
9352,19417436,194174,72146.91267131385
9353,19417438,194174,72146.91267131385
9354,19417439,194174,72146.91267131385
9355,19417441,194174,72146.91267131385
9356,19417442,194174,72146.91267131385
9357,19417443,194174,72146.91267131385
9358,19417458,194174,72146.91267131385
9359,19417459,194174,72146.91267131385
9360,19417463,194174,72146.91267131385
9361,19417467,194174,72146.91267131385
9362,19417469,194174,72146.91267131385
9363,19417470,194174,72146.91267131385
9364,19417472,194174,72146.91267131385
9365,19417474,194174,72146.91267131385
9366,19417479,194174,72146.91267131385
9367,19417485,194174,72146.91267131385
9368,19417489,194174,72146.91267131385
9369,19417502,194175,72069.23131150746
9370,19417504,194175,72069.23131150746
9371,19417510,194175,72069.23131150746
9372,19417516,194175,72069.23131150746
9373,19417517,194175,72069.23131150746
9374,19417518,194175,72069.23131150746
9375,19417523,194175,72069.23131150746
9376,19417524,194175,72069.23131150746
9377,19417527,194175,72069.23131150746
9378,19417528,194175,72069.23131150746
9379,19417538,194175,72069.23131150746
9380,19417539,194175,72069.23131150746
9381,19417541,194175,72069.23131150746
9382,19417542,194175,72069.23131150746
9383,19417552,194175,72069.23131150746
9384,19417555,194175,72069.23131150746
9385,19417556,194175,72069.23131150746
9386,19417558,194175,72069.23131150746
9387,19417563,194175,72069.23131150746
9388,19417564,194175,72069.23131150746
9389,19417567,194175,72069.23131150746
9390,19417568,194175,72069.23131150746
9391,19417572,194175,72069.23131150746
9392,19417575,194175,72069.23131150746
9393,19417576,194175,72069.23131150746
9394,19417579,194175,72069.23131150746
9395,19417583,194175,72069.23131150746
9396,19417585,194175,72069.23131150746
9397,19417586,194175,72069.23131150746
9398,19417592,194175,72069.23131150746
9399,19417595,194175,72069.23131150746
9400,19417601,194176,72008.86583868483
9401,19417603,194176,72008.86583868483
9402,19417605,194176,72008.86583868483
9403,19417606,194176,72008.86583868483
9404,19417833,194178,71521.67134781228
9405,19417837,194178,71521.67134781228
9406,19417841,194178,71521.67134781228
9407,19417849,194178,71521.67134781228
9408,19417851,194178,71521.67134781228
9409,19417854,194178,71521.67134781228
9410,19417858,194178,71521.67134781228
9411,19417859,194178,71521.67134781228
9412,19417861,194178,71521.67134781228
9413,19417864,194178,71521.67134781228
9414,19417868,194178,71521.67134781228
9415,19417869,194178,71521.67134781228
9416,19417871,194178,71521.67134781228
9417,19417872,194178,71521.67134781228
9418,19417873,194178,71521.67134781228
9419,19417877,194178,71521.67134781228
9420,19417878,194178,71521.67134781228
9421,19417881,194178,71521.67134781228
9422,19417888,194178,71521.67134781228
9423,19417890,194178,71521.67134781228
9424,19417891,194178,71521.67134781228
9425,19417895,194178,71521.67134781228
9426,19417897,194178,71521.67134781228
9427,19417898,194178,71521.67134781228
9428,19417900,194179,71640.06759267642
9429,19417902,194179,71640.06759267642
9430,19417905,194179,71640.06759267642
9431,19417906,194179,71640.06759267642
9432,19417930,194179,71640.06759267642
9433,19417936,194179,71640.06759267642
9434,19417939,194179,71640.06759267642
9435,19417941,194179,71640.06759267642
9436,19417946,194179,71640.06759267642
9437,19417948,194179,71640.06759267642
9438,19417962,194179,71640.06759267642
9439,19417964,194179,71640.06759267642
9440,19417965,194179,71640.06759267642
9441,19417967,194179,71640.06759267642
9442,19417969,194179,71640.06759267642
9443,19417970,194179,71640.06759267642
9444,19417972,194179,71640.06759267642
9445,19417974,194179,71640.06759267642
9446,19417975,194179,71640.06759267642
9447,19417979,194179,71640.06759267642
9448,19417983,194179,71640.06759267642
9449,19417985,194179,71640.06759267642
9450,19417987,194179,71640.06759267642
9451,19417988,194179,71640.06759267642
9452,19417994,194179,71640.06759267642
9453,19417999,194179,71640.06759267642
9454,19418002,194180,71934.48012626274
9455,19418010,194180,71934.48012626274
9456,19418012,194180,71934.48012626274
9457,19418016,194180,71934.48012626274
9458,19418020,194180,71934.48012626274
9459,19418025,194180,71934.48012626274
9460,19418026,194180,71934.48012626274
9461,19418027,194180,71934.48012626274
9462,19418031,194180,71934.48012626274
9463,19418032,194180,71934.48012626274
9464,19418034,194180,71934.48012626274
9465,19418039,194180,71934.48012626274
9466,19418042,194180,71934.48012626274
9467,19418045,194180,71934.48012626274
9468,19418047,194180,71934.48012626274
9469,19418056,194180,71934.48012626274
9470,19418058,194180,71934.48012626274
9471,19418063,194180,71934.48012626274
9472,19418066,194180,71934.48012626274
9473,19418072,194180,71934.48012626274
9474,19418073,194180,71934.48012626274
9475,19418074,194180,71934.48012626274
9476,19418075,194180,71934.48012626274
9477,19418076,194180,71934.48012626274
9478,19418079,194180,71934.48012626274
9479,19418080,194180,71934.48012626274
9480,19418081,194180,71934.48012626274
9481,19418083,194180,71934.48012626274
9482,19418085,194180,71934.48012626274
9483,19418089,194180,71934.48012626274
9484,19418092,194180,71934.48012626274
9485,19418093,194180,71934.48012626274
9486,19418097,194180,71934.48012626274
9487,19418100,194181,71905.58955999387
9488,19418103,194181,71905.58955999387
9489,19418104,194181,71905.58955999387
9490,19418105,194181,71905.58955999387
9491,19418108,194181,71905.58955999387
9492,19418110,194181,71905.58955999387
9493,19418113,194181,71905.58955999387
9494,19418114,194181,71905.58955999387
9495,19418127,194181,71905.58955999387
9496,19418132,194181,71905.58955999387
9497,19418134,194181,71905.58955999387
9498,19418135,194181,71905.58955999387
9499,19418139,194181,71905.58955999387
9500,19418141,194181,71905.58955999387
9501,19418151,194181,71905.58955999387
9502,19418153,194181,71905.58955999387
9503,19418154,194181,71905.58955999387
9504,19418157,194181,71905.58955999387
9505,19418160,194181,71905.58955999387
9506,19418161,194181,71905.58955999387
9507,19418162,194181,71905.58955999387
9508,19418166,194181,71905.58955999387
9509,19418170,194181,71905.58955999387
9510,19418173,194181,71905.58955999387
9511,19418179,194181,71905.58955999387
9512,19418182,194181,71905.58955999387
9513,19418189,194181,71905.58955999387
9514,19418190,194181,71905.58955999387
9515,19418202,194182,71827.97548167896
9516,19418206,194182,71827.97548167896
9517,19418207,194182,71827.97548167896
9518,19418208,194182,71827.97548167896
9519,19418210,194182,71827.97548167896
9520,19418212,194182,71827.97548167896
9521,19418215,194182,71827.97548167896
9522,19418217,194182,71827.97548167896
9523,19418221,194182,71827.97548167896
9524,19418223,194182,71827.97548167896
9525,19418231,194182,71827.97548167896
9526,19418233,194182,71827.97548167896
9527,19418235,194182,71827.97548167896
9528,19418236,194182,71827.97548167896
9529,19418241,194182,71827.97548167896
9530,19418242,194182,71827.97548167896
9531,19418248,194182,71827.97548167896
9532,19418252,194182,71827.97548167896
9533,19418256,194182,71827.97548167896
9534,19418260,194182,71827.97548167896
9535,19418261,194182,71827.97548167896
9536,19418267,194182,71827.97548167896
9537,19418270,194182,71827.97548167896
9538,19418271,194182,71827.97548167896
9539,19418275,194182,71827.97548167896
9540,19418284,194182,71827.97548167896
9541,19418286,194182,71827.97548167896
9542,19418287,194182,71827.97548167896
9543,19418291,194182,71827.97548167896
9544,19418292,194182,71827.97548167896
9545,19418311,194183,71810.03516774975
9546,19418313,194183,71810.03516774975
9547,19418317,194183,71810.03516774975
9548,19418318,194183,71810.03516774975
9549,19418319,194183,71810.03516774975
9550,19418337,194183,71810.03516774975
9551,19418341,194183,71810.03516774975
9552,19418348,194183,71810.03516774975
9553,19418353,194183,71810.03516774975
9554,19418357,194183,71810.03516774975
9555,19418361,194183,71810.03516774975
9556,19418366,194183,71810.03516774975
9557,19418368,194183,71810.03516774975
9558,19418372,194183,71810.03516774975
9559,19418375,194183,71810.03516774975
9560,19418377,194183,71810.03516774975
9561,19418383,194183,71810.03516774975
9562,19418387,194183,71810.03516774975
9563,19418390,194183,71810.03516774975
9564,19418391,194183,71810.03516774975
9565,19418410,194184,71740.87547253506
9566,19418412,194184,71740.87547253506
9567,19418414,194184,71740.87547253506
9568,19418421,194184,71740.87547253506
9569,19418424,194184,71740.87547253506
9570,19418429,194184,71740.87547253506
9571,19418433,194184,71740.87547253506
9572,19418436,194184,71740.87547253506
9573,19418443,194184,71740.87547253506
9574,19418447,194184,71740.87547253506
9575,19418449,194184,71740.87547253506
9576,19418452,194184,71740.87547253506
9577,19418454,194184,71740.87547253506
9578,19418463,194184,71740.87547253506
9579,19418467,194184,71740.87547253506
9580,19418470,194184,71740.87547253506
9581,19418473,194184,71740.87547253506
9582,19418481,194184,71740.87547253506
9583,19418482,194184,71740.87547253506
9584,19418494,194184,71740.87547253506
9585,19418495,194184,71740.87547253506
9586,19418497,194184,71740.87547253506
9587,19418498,194184,71740.87547253506
9588,19418500,194185,71708.60563335613
9589,19418507,194185,71708.60563335613
9590,19418509,194185,71708.60563335613
9591,19418512,194185,71708.60563335613
9592,19418513,194185,71708.60563335613
9593,19418516,194185,71708.60563335613
9594,19418522,194185,71708.60563335613
9595,19418524,194185,71708.60563335613
9596,19418525,194185,71708.60563335613
9597,19418526,194185,71708.60563335613
9598,19418529,194185,71708.60563335613
9599,19418530,194185,71708.60563335613
9600,19418534,194185,71708.60563335613
9601,19418547,194185,71708.60563335613
9602,19418549,194185,71708.60563335613
9603,19418550,194185,71708.60563335613
9604,19418551,194185,71708.60563335613
9605,19418559,194185,71708.60563335613
9606,19418560,194185,71708.60563335613
9607,19418576,194185,71708.60563335613
9608,19418579,194185,71708.60563335613
9609,19418581,194185,71708.60563335613
9610,19418586,194185,71708.60563335613
9611,19418588,194185,71708.60563335613
9612,19418593,194185,71708.60563335613
9613,19418596,194185,71708.60563335613
9614,19418597,194185,71708.60563335613
9615,19418600,194186,71858.16800701826
9616,19418602,194186,71858.16800701826
9617,19418605,194186,71858.16800701826
9618,19418610,194186,71858.16800701826
9619,19418611,194186,71858.16800701826
9620,19418621,194186,71858.16800701826
9621,19418622,194186,71858.16800701826
9622,19418625,194186,71858.16800701826
9623,19418627,194186,71858.16800701826
9624,19418636,194186,71858.16800701826
9625,19418642,194186,71858.16800701826
9626,19418653,194186,71858.16800701826
9627,19418655,194186,71858.16800701826
9628,19418656,194186,71858.16800701826
9629,19418658,194186,71858.16800701826
9630,19418663,194186,71858.16800701826
9631,19418669,194186,71858.16800701826
9632,19418670,194186,71858.16800701826
9633,19418672,194186,71858.16800701826
9634,19418674,194186,71858.16800701826
9635,19418675,194186,71858.16800701826
9636,19418677,194186,71858.16800701826
9637,19418678,194186,71858.16800701826
9638,19418679,194186,71858.16800701826
9639,19418680,194186,71858.16800701826
9640,19418681,194186,71858.16800701826
9641,19418682,194186,71858.16800701826
9642,19418683,194186,71858.16800701826
9643,19418685,194186,71858.16800701826
9644,19418686,194186,71858.16800701826
9645,19418687,194186,71858.16800701826
9646,19418688,194186,71858.16800701826
9647,19418689,194186,71858.16800701826
9648,19418690,194186,71858.16800701826
9649,19418691,194186,71858.16800701826
